key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
117	ModelGuidance	Collaborative creativity: From hand drawn sketches to formal domain specific models and back again			Bartelt, C.; Vogel, M.; Warnecke, T.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
118	ModelGuidance	Research on Topological Deformation of 3D Human Image Based on Laplace Optimization			D. Zhou; X. Chen; C. Zhang; S. Guo; K. Ashim; J. Lin	2022 International Conference on High Performance Big Data and Intelligent Systems (HDIS)					Excluded	Excluded	new_screen			2						
119	ModelGuidance	Metamodel and constraints co-evolution: A semi automatic maintenance of OCL constraints			Khelladi, D.E.; Hebig, R.; Bendraou, R.; Robin, J.; Gervais, M.-P.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
120	ModelGuidance	Actor-centric modeling of user rights			Breu, R; Popp, G	FUNDAMENTAL APPROACHES TO SOFTWARE ENGINEERING, PROCEEDINGS					Excluded	Excluded	new_screen			2						
121	ModelGuidance	Transaction-Level Modeling of DRAM-subsystems for performance analysis			Prakash, P.	DesignCon 2010					Excluded	Excluded	new_screen			2						
122	ModelGuidance	Platform-Specific Modeling for RIOT Based IoT Systems			Karaduman, Burak; Challenger, Moharram; Eslampanah, Raheleh; Denil, Joachim; Vangheluwe, Hans	Proceedings of the IEEE/ACM 42nd International Conference on Software Engineering Workshops					Excluded	Excluded	new_screen			2						
123	ModelGuidance	Global Observation for Distributed Autonomic Networks			D. Lamb; M. Randles; A. Taleb-Bendiab	2010 Seventh IEEE International Conference and Workshops on Engineering of Autonomic and Autonomous Systems					Excluded	Excluded	new_screen			2						
124	ModelGuidance	Discovering and Mining Use Case Model in Reverse Engineering			Q. Li; S. Hu; P. Chen; L. Wu; W. Chen	Fourth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD 2007)					Excluded	Excluded	new_screen			2						
125	ModelGuidance	Design and control environment for Internet-based telerobotics			Oboe, Roberto; Fiorini, Paolo	International Journal of Robotics Research					Excluded	Excluded	new_screen			2						
126	ModelGuidance	Early design phase cross-platform throughput prediction for industrial stream-processing applications			Bijlsma, T.; Lint, A.; Verriet, J.	Leibniz International Proceedings in Informatics, LIPIcs					Excluded	Excluded	new_screen			2						
127	ModelGuidance	Comparing comprehensibility of modelling languages for specifying behavioural requirements			Liebel, G.; Tichy, M.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
128	ModelGuidance	Integration of cyber physical system based on aspect oriented			Qiu, W.; Zhang, L.	Journal of Convergence Information Technology					Excluded	Excluded	new_screen			2						
129	ModelGuidance	Supporting the verification of compliance to safety standards via model-driven engineering: Approach, tool-support and empirical validation			Panesar-Walawege, R.K.; Sabetzadeh, M.; Briand, L.	Information and Software Technology					Included	Excluded	new_screen			2						
130	ModelGuidance	Towards unifying existing requirements engineering approaches into a unified model			Eddine, S.I.; Dkaki, T.; Zarour, N.E.; Charrel, P.-J.	KMIS 2012 - Proceedings of the International Conference on Knowledge Management and Information Sharing					Excluded	Excluded	new_screen			2						
131	ModelGuidance	Extracting Functional Machine Knowledge from STEP Files for Digital Twins			Caesar, B.; Jansen, N.; Weigand, M.; Ramonat, M.; Gundlach, C.S.; Fay, A.; Rumpe, B.	IEEE International Conference on Emerging Technologies and Factory Automation, ETFA					Excluded	Excluded	new_screen			2						
132	ModelGuidance	Formal probabilistic analysis of cyber-physical transportation systems			Mashkoor, A.; Hasan, O.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
133	ModelGuidance	A semantic framework for metamodel-based languages			Gargantini, A.; Riccobene, E.; Scandurra, P.	Automated Software Engineering					Excluded	Excluded	new_screen			2						
134	ModelGuidance	A petri net extension for formal modelling of information systems			Kresoja, S.; Rackovic, M.; Škrbic, S.; Surla, B.D.	Computer Systems Science and Engineering					Included	Excluded	new_screen			2						
135	ModelGuidance	Analyzing software process models with AVISPA			Hurtado Alegría, J.A.; Bastarrica, M.C.; Bergel, A.	Proceedings - International Conference on Software Engineering					Excluded	Excluded	new_screen			2						
136	ModelGuidance	A method for evaluating the actual functional size in model driven software development			Gerlec, C.; Krajnc, A.; Goljat, U.	ICSTE 2010 - 2010 2nd International Conference on Software Technology and Engineering, Proceedings					Excluded	Excluded	new_screen			2						
137	ModelGuidance	The möbius state-level abstract functional interface			Derisavi, S.; Kemper, P.; Sanders, W.H.; Courtney, T.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
138	ModelGuidance	Swiftfabric: Optimizing fabric private data transaction flow tps			Li, M.; Huo, D.; Liu, C.; Wang, H.; Wang, Y.; Wang, Y.; Zou, P.; Li, Y.; Xu, Z.	Proceedings - 2019 IEEE Intl Conf on Parallel and Distributed Processing with Applications, Big Data and Cloud Computing, Sustainable Computing and Communications, Social Computing and Networking, ISPA/BDCloud/SustainCom/SocialCom 2019					Excluded	Excluded	new_screen			2						
139	ModelGuidance	Why and what happened? Aiding bug comprehension with automated category and causal link identification			Zhou, Cheng; Li, Bin; Sun, Xiaobing; Bo, Lili	EMPIRICAL SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
140	ModelGuidance	Formal modeling and analysis of home care plans			Gani, K.; Bouet, M.; Schneider, M.; Toumani, F.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
141	ModelGuidance	Cooperating process components			K. A. Gary; T. E. Lindquist	Proceedings. Twenty-Third Annual International Computer Software and Applications Conference (Cat. No.99CB37032)					Excluded	Excluded	new_screen			2						
142	ModelGuidance	Towards a new Framework for building a whole user-defined system from a Colored Petri Networks: Class diagram to a colored Petri networks Towards a new framework			A. Zeddari; A. Ettalbi	2014 International Conference on Multimedia Computing and Systems (ICMCS)					Included	Excluded	new_screen			2						
143	ModelGuidance	A tool for the automatic generation of multimodel editors			Blanes, D.; Gonzalez-Huerta, J.; Insfran, E.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
144	ModelGuidance	A formal security model for microprocessor hardware			Lotz, V; Kessler, V; Walter, GH	IEEE TRANSACTIONS ON SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
145	ModelGuidance	Reliability Modeling and Verification of Communication Algorithm Flow for Intelligent Control System			W. Ran; W. Jiajia	2021 4th International Conference on Advanced Electronic Materials, Computers and Software Engineering (AEMCSE)					Excluded	Excluded	new_screen			2						
146	ModelGuidance	Test oracles for simulink-like models			Baresi, Luciano; Delamaro, Marcio; Nardi, Paulo	AUTOMATED SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
147	ModelGuidance	Managing requirements@run.time with a linguistic decision making approach			Torres, R.; Astudillo, H.	Anais do WER 2014 - Workshop em Engenharia de Requisitos					Excluded	Excluded	new_screen			2						
148	ModelGuidance	TCOZ approach to OWL-s process model design			Wang, H.; Sun, J.; Dong, J.S.; Li, Y.F.	17th International Conference on Software Engineering and Knowledge Engineering, SEKE 2005					Excluded	Excluded	new_screen			2						
149	ModelGuidance	Modular construction and power modelling of dynamic memory managers for embedded systems			Atienza, D.; Mamagkakis, S.; Catthoor, F.; Mendias, J.M.; Soudris, D.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
150	ModelGuidance	Modeling of I/O performance interference in virtualized environments with queueing petri nets			Noorshams, Q.; Rostami, K.; Kounev, S.; Reussner, R.	Proceedings - IEEE Computer Society's Annual International Symposium on Modeling, Analysis, and Simulation of Computer and Telecommunications Systems, MASCOTS					Excluded	Excluded	new_screen			2						
151	ModelGuidance	Schema-based conversation modeling for agent-oriented manufacturing systems			Lin, F.; Norrie, D.H.	Computers in Industry					Excluded	Excluded	new_screen			2						
152	ModelGuidance	Experiences in threading UML throughout a computer science program			Ruocco, AS	IEEE TRANSACTIONS ON EDUCATION					Excluded	Excluded	new_screen			2						
153	ModelGuidance	Towards reverse-engineering of UML views from structured formal developments			Idani, A.; Coulette, B.	ICEIS 2008 - Proceedings of the 10th International Conference on Enterprise Information Systems					Excluded	Excluded	new_screen			2						
154	ModelGuidance	Model-based security metrics using ADversary VIew Security Evaluation (ADVISE)			LeMay, E.; Ford, M.D.; Keefe, K.; Sanders, W.H.; Muehrcke, C.	Proceedings of the 2011 8th International Conference on Quantitative Evaluation of Systems, QEST 2011					Excluded	Excluded	new_screen			2						
155	ModelGuidance	Ark: a constraint-based method for architectural synthesis of smart systems			Guessi, Milena; Oquendo, Flavio; Nakagawa, Elisa Yumi	SOFTWARE AND SYSTEMS MODELING					Excluded	Excluded	new_screen			2						
156	ModelGuidance	Modelling and distributing individual and collective activities in a workflow system			Boukhedouma, S.; Alimazighi, Z.	ICEIS 2008 - Proceedings of the 10th International Conference on Enterprise Information Systems					Excluded	Excluded	new_screen			2						
157	ModelGuidance	Development of PLC-based software for increasing the dependability of production automation systems			Schutz, D.; Wannagat, A.; Legat, C.; Vogel-Heuser, B.	IEEE Transactions on Industrial Informatics					Excluded	Excluded	new_screen			2						
158	ModelGuidance	Modeling of architectures with UML panel			Weigert, T.; Garlan, D.; Knapman, J.; Møller-Pedersen, B.; Selic, B.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
159	ModelGuidance	Describing software specification by combining SysML with the B method			Kinoshita, S.; Nishimura, H.; Takamura, H.; Mizuguchi, D.	Proceedings - IEEE 25th International Symposium on Software Reliability Engineering Workshops, ISSREW 2014					Excluded	Excluded	new_screen			2						
160	ModelGuidance	Automatic classification of uml class diagrams using deep learning technique: Convolutional neural network			Gosala, B.; Chowdhuri, S.R.; Singh, J.; Gupta, M.; Mishra, A.	Applied Sciences (Switzerland)					Excluded	Excluded	new_screen			2						
161	ModelGuidance	Model-driven performance prediction of systems of systems			Falkner, K.; Szabo, C.; Chiprianov, V.; Puddy, G.; Rieckmann, M.; Fraser, D.; Aston, C.	Software and Systems Modeling					Excluded	Excluded	new_screen			2						
162	ModelGuidance	A Systematic Literature Review to Identify the Issues in Bidirectional Model Transformation			L. Efrizoni; W. M. N. Wan-Kadir; R. Mohamad	2010 Second World Congress on Software Engineering					Excluded	Excluded	new_screen			2						
163	ModelGuidance	Towards an evolutionary formal software development			D. Hutter; A. Schairer	Proceedings 16th Annual International Conference on Automated Software Engineering (ASE 2001)					Excluded	Excluded	new_screen			2						
164	ModelGuidance	The missing link: A case study of sensing-and-modeling toolkits for constructionist scientific investigation			Blikstein, P.; Wilensky, U.	Proceedings - Sixth International Conference on Advanced Learning Technologies, ICALT 2006					Excluded	Excluded	new_screen			2						
165	ModelGuidance	Leveraging business-IT alignment through enterprise architecture—an empirical study to estimate the extents			Alaeddini, M.; Asgari, H.; Gharibi, A.; Rashidi Rad, M.	Information Technology and Management					Excluded	Excluded	new_screen			2						
166	ModelGuidance	Quality of service for financial modeling and prediction as a service			Chang, V.; Ramachandran, M.	Proceedings of ESaaSA 2015 - 2nd International Workshop on Emerging Software as a Service and Analytics, In conjuction with the 5th International Conference on Cloud Computing and Services Science - CLOSER 2015					Excluded	Excluded	new_screen			2						
167	ModelGuidance	Web based prediction for diabetes treatment			Grandinetti, Lucio; Pisacane, Ornella	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF GRID COMPUTING-THEORY METHODS AND APPLICATIONS					Excluded	Excluded	new_screen			2						
168	ModelGuidance	Detecting Logical Couplings at Model Level by Analyzing EMF Model repository			H. Cherait; N. Bounour	2019 International Conference on Theoretical and Applicative Aspects of Computer Science (ICTAACS)					Excluded	Excluded	new_screen			2						
169	ModelGuidance	Bidirectional projection method with interval-valued intuitionistic fuzzy information			Shao, L.-S.; Zhao, L.-L.	Kongzhi yu Juece/Control and Decision					Excluded	Excluded	new_screen			2						
170	ModelGuidance	A Bibliometric Analysis on Model-based Systems Engineering			Li, Z.; Lu, J.; Wang, G.; Feng, L.; Broo, D.G.; Kiritsis, D.	ISSE 2021 - 7th IEEE International Symposium on Systems Engineering, Proceedings					Excluded	Excluded	new_screen			2						
