Title	Link
Chemical foundations of distributed aspects	https://www.scopus.com/record/display.uri?eid=2-s2.0-85048112462&origin=resultslist&sort=r-f&src=s&sid=0d2fd6ba3e98d3b0b9bd6335a1a42dc3&sot=b&sdt=b&s=TITLE%28chemical+foundations+of+distributed+aspects%29&sl=50&sessionSearchId=0d2fd6ba3e98d3b0b9bd6335a1a42dc3&relpos=0
CICM: a robust method to measure cognitive complexity of procedural and object-oriented programs	https://www.scopus.com/record/display.uri?eid=2-s2.0-33747001264&origin=resultslist&sort=r-f&src=s&sid=b5e04584f94173a8a77f53c1958191da&sot=b&sdt=b&s=TITLE%28cicm+a+robust+method+to+measure+cognitive+complexity+of+procedural+and+object+oriented+programs%29&sl=102&sessionSearchId=b5e04584f94173a8a77f53c1958191da&relpos=0
Class movement and re-location: An empirical study of Java inheritance evolution	https://www.scopus.com/record/display.uri?eid=2-s2.0-73149109479&origin=resultslist&sort=r-f&src=s&sid=f8136c81c9c3b65738f347ff1a0f1ee4&sot=b&sdt=b&s=TITLE%28class+movement+and+re+location+an+empirical+study+of+java+inheritance+evolution%29&sl=86&sessionSearchId=f8136c81c9c3b65738f347ff1a0f1ee4&relpos=0
A UI-DSPL Approach for the Development of Context-Adaptable User Interfaces	https://ieeexplore.ieee.org/document/8194842
Classifying relationships between object-oriented design patterns	https://www.scopus.com/record/display.uri?eid=2-s2.0-79959895025&origin=resultslist&sort=r-f&src=s&sid=371053691bbd137d94a113d3deb3e6af&sot=b&sdt=b&s=TITLE%28classifying+relationships+between+object+oriented+design+patterns%29&sl=72&sessionSearchId=371053691bbd137d94a113d3deb3e6af&relpos=0
Cloud seeding visualisation in hail suppression information system	https://www.scopus.com/record/display.uri?eid=2-s2.0-84905500400&origin=resultslist&sort=r-f&src=s&sid=50887efc22baf8a7dfab43d04cb0af1f&sot=b&sdt=b&s=TITLE%28cloud+seeding+visualisation+in+hail+suppression+information+system%29&sl=73&sessionSearchId=50887efc22baf8a7dfab43d04cb0af1f&relpos=0
CoCA: A composition-centric approach to requirements engineering	https://www.scopus.com/record/display.uri?eid=2-s2.0-27644587240&origin=resultslist&sort=r-f&src=s&sid=c50514b45d05af33bd08c2419fb4be82&sot=b&sdt=b&s=TITLE%28coca+a+composition+centric+approach+to+requirements+engineering%29&sl=70&sessionSearchId=c50514b45d05af33bd08c2419fb4be82&relpos=0
Code Complexity on Before and After Applying Design Pattern through SW Visualization	https://www.scopus.com/record/display.uri?eid=2-s2.0-84968644512&origin=resultslist&sort=r-f&src=s&sid=e1d12cb15149d57ea46039c10e2dd836&sot=b&sdt=b&s=TITLE%28code+complexity+on+before+and+after+applying+design+pattern+through+sw+visualization%29&sl=91&sessionSearchId=e1d12cb15149d57ea46039c10e2dd836&relpos=0
Cognitive Weave Pattern Prioritization in Fabric Design: An Application-Oriented Approach	https://www.scopus.com/record/display.uri?eid=2-s2.0-84868109206&origin=resultslist&sort=r-f&src=s&sid=de060dac26a174d519477ec78eb214d8&sot=b&sdt=b&s=TITLE%28cognitive+weave+pattern+prioritization+in+fabric+design+an+application+oriented+approach%29&sl=95&sessionSearchId=de060dac26a174d519477ec78eb214d8&relpos=0
Co-Inflow: Coarse-grained Information Flow Control for Java-like Languages	https://www.scopus.com/record/display.uri?eid=2-s2.0-85115059424&origin=resultslist&sort=r-f&src=s&sid=07f344493c1d893f6f1498d69205fa83&sot=b&sdt=b&s=TITLE%28co+inflow+coarse+grained+information+flow+control+for+java+like+languages%29&sl=80&sessionSearchId=07f344493c1d893f6f1498d69205fa83&relpos=0
Comparative evaluation of OO methodologies from a business rules and quality perspective	https://www.scopus.com/record/display.uri?eid=2-s2.0-0031211877&origin=resultslist&sort=r-f&src=s&sid=ef463b8b111b266f2ef28ec46f3982b5&sot=b&sdt=b&s=TITLE%28comparative+evaluation+of+oo+methodologies+from+a+business+rules+and+quality+perspective%29&sl=95&sessionSearchId=ef463b8b111b266f2ef28ec46f3982b5&relpos=0
Comparative evaluation of programming paradigms: Separation of concerns with object-, aspect-, and context-oriented programming	https://www.scopus.com/record/display.uri?eid=2-s2.0-84937718856&origin=resultslist&sort=r-f&src=s&sid=2ba5e641315fb9bfd4726ecf354dca17&sot=b&sdt=b&s=TITLE%28comparative+evaluation+of+programming+paradigms+separation+of+concerns+with+object+aspect+and+context+oriented+programming%29&sl=129&sessionSearchId=2ba5e641315fb9bfd4726ecf354dca17&relpos=0
Comparing frameworks and layered refinement	https://www.scopus.com/record/display.uri?eid=2-s2.0-0035024114&origin=resultslist&sort=r-f&src=s&sid=182a0db19c28892ecb726c6fc2ea8eae&sot=b&sdt=b&s=TITLE%28comparing+frameworks+and+layered+refinement%29&sl=50&sessionSearchId=182a0db19c28892ecb726c6fc2ea8eae&relpos=0
Comparison and benchmarks for import of VPF geographic data from object-oriented and relational database files	https://www.scopus.com/record/display.uri?eid=2-s2.0-84957717229&origin=resultslist&sort=r-f&src=s&sid=29aaaf255b06636ad37eb7060eb0ed3b&sot=b&sdt=b&s=TITLE%28comparison+and+benchmarks+for+import+of+vpf+geographic+data+from+object+oriented+and+relational+database+files%29&sl=117&sessionSearchId=29aaaf255b06636ad37eb7060eb0ed3b&relpos=0
Component oriented design style	https://www.scopus.com/record/display.uri?eid=2-s2.0-37349053369&origin=resultslist&sort=r-f&src=s&sid=a6e60dd3ce97f8ee309b0e5cd9cedc65&sot=b&sdt=b&s=TITLE%28component+oriented+design+style%29&sl=38&sessionSearchId=a6e60dd3ce97f8ee309b0e5cd9cedc65&relpos=0
Access control in feature-oriented programming	https://www.webofscience.com/wos/woscc/full-record/WOS:000300748000004
Component-based software development-a new paradigm in software engineering?	https://www.scopus.com/record/display.uri?eid=2-s2.0-0344320029&origin=resultslist&sort=r-f&src=s&sid=79faf5babb6a2e8c99c52aef3b8ad148&sot=b&sdt=b&s=TITLE%28component+based+software+development+a+new+paradigm+in+software+engineering%29&sl=82&sessionSearchId=79faf5babb6a2e8c99c52aef3b8ad148&relpos=0
Composing design patterns: A scalability study of aspect-oriented programming	https://www.scopus.com/record/display.uri?eid=2-s2.0-33750366766&origin=resultslist&sort=r-f&src=s&sid=6b5074a58a84c84d2cd89a8fb8f9d21a&sot=b&sdt=b&s=TITLE%28composing+design+patterns+a+scalability+study+of+aspect+oriented+programming%29&sl=83&sessionSearchId=6b5074a58a84c84d2cd89a8fb8f9d21a&relpos=0
Accounting for Defect Characteristics in Evaluations of Testing Techniques	https://dl.acm.org/doi/10.1145/2211616.2211620
Computer optics software construction using multi-paradigm design	https://www.scopus.com/record/display.uri?eid=2-s2.0-85102399569&origin=resultslist&sort=r-f&src=s&sid=50019321592215d32b69b36c7a371395&sot=b&sdt=b&s=TITLE%28computer+optics+software+construction+using+multi+paradigm+design%29&sl=72&sessionSearchId=50019321592215d32b69b36c7a371395&relpos=0
Achieving autonomic Web service compositions with models at runtime	https://www.webofscience.com/wos/woscc/full-record/WOS:000416395100029
Banking and commercial applications	https://ieeexplore.ieee.org/search/searchresult.jsp?action=search&newsearch=true&matchBoolean=true&queryText=(%22Document%20Title%22:banking%20and%20commercial%20applications)
Concurrent process planning for large parts with complex manufacturing processes	https://www.scopus.com/record/display.uri?eid=2-s2.0-38649111987&origin=resultslist&sort=r-f&src=s&sid=ae266943dd5a47dea8afdeee89e99e36&sot=b&sdt=b&s=TITLE%28concurrent+process+planning+for+large+parts+with+complex+manufacturing+processes%29&sl=87&sessionSearchId=ae266943dd5a47dea8afdeee89e99e36&relpos=0
Construction of the dependence matrix based on the TRIZ contradiction matrix in OOD	https://www.scopus.com/record/display.uri?eid=2-s2.0-84943598173&origin=resultslist&sort=r-f&src=s&sid=70cd29f1d7ffebc0082b93e220c7870f&sot=b&sdt=b&s=TITLE%28construction+of+the+dependence+matrix+based+on+the+triz+contradiction+matrix+in+ood%29&sl=90&sessionSearchId=70cd29f1d7ffebc0082b93e220c7870f&relpos=0
Problems in modeling the software development process as an adventure game	https://link.springer.com/chapter/10.1007/3-540-57092-6_95
Agents, clusters and components: A synergistic approach to the \GSP\	https://www.webofscience.com/wos/woscc/full-record/WOS:000294521200002
Context-oriented software engineering: A modularity vision	https://www.scopus.com/record/display.uri?eid=2-s2.0-84900016959&origin=resultslist&sort=r-f&src=s&sid=ad0cd3f9a1c9165cd6bdd41c46468e5b&sot=b&sdt=b&s=TITLE%28context+oriented+software+engineering+a+modularity+vision%29&sl=64&sessionSearchId=ad0cd3f9a1c9165cd6bdd41c46468e5b&relpos=0
Continuation/frame-based semantics for aspect matching and weaving	https://www.scopus.com/record/display.uri?eid=2-s2.0-84873205143&origin=resultslist&sort=r-f&src=s&sid=7ebfda886a4494b988c47ea68affae7e&sot=b&sdt=b&s=TITLE%28continuation+frame+based+semantics+for+aspect+matching+and+weaving%29&sl=73&sessionSearchId=7ebfda886a4494b988c47ea68affae7e&relpos=0
Agile product-line architecting in practice: A case study in smart grids	https://www.webofscience.com/wos/woscc/full-record/WOS:000336010100003
Core patterns of object-oriented meta-architectures	https://www.scopus.com/record/display.uri?eid=2-s2.0-84892944646&origin=resultslist&sort=r-f&src=s&sid=27c6d7a7f20bd1d572566261b5695c0b&sot=b&sdt=b&s=TITLE%28core+patterns+of+object+oriented+meta+architectures%29&sl=58&sessionSearchId=27c6d7a7f20bd1d572566261b5695c0b&relpos=0
Coupling and cohesion as modularization drivers: are we being over-persuaded?	https://www.scopus.com/record/display.uri?eid=2-s2.0-0035784848&origin=resultslist&sort=r-f&src=s&sid=8fcec9086879ab40dae655df3070d358&sot=b&sdt=b&s=TITLE%28coupling+and+cohesion+as+modularization+drivers+are+we+being+over+persuaded%29&sl=82&sessionSearchId=8fcec9086879ab40dae655df3070d358&relpos=0
Covariant specialization in java	https://www.scopus.com/record/display.uri?eid=2-s2.0-0034189201&origin=resultslist&sort=r-f&src=s&sid=0f8057a2e99c75044cc1be966dfd157e&sot=b&sdt=b&s=TITLE%28covariant+specialization+in+java%29&sl=39&sessionSearchId=0f8057a2e99c75044cc1be966dfd157e&relpos=0
Aligning the economic modeling of software reuse with reuse practices	https://www.webofscience.com/wos/woscc/full-record/WOS:000256178000010
Creating Project-Specific Agent-Oriented Methodologies Using a Feature-Based Evaluation Framework and Situational Method Engineering	https://www.scopus.com/record/display.uri?eid=2-s2.0-79952393738&origin=resultslist&sort=r-f&src=s&sid=1c42f7a5d0a9d6a2ee1a55a5a9f9c91a&sot=b&sdt=b&s=TITLE%28creating+project+specific+agent+oriented+methodologies+using+a+feature+based+evaluation+framework+and+situational+method+engineering%29&sl=139&sessionSearchId=1c42f7a5d0a9d6a2ee1a55a5a9f9c91a&relpos=0
Crowdsourced Edge: A Novel Networking Paradigm for the Collaborative Community	https://www.scopus.com/record/display.uri?eid=2-s2.0-85091759468&origin=resultslist&sort=r-f&src=s&sid=a646eb8c981e255a9bc8332c1751ae49&sot=b&sdt=b&s=TITLE%28crowdsourced+edge+a+novel+networking+paradigm+for+the+collaborative+community%29&sl=84&sessionSearchId=a646eb8c981e255a9bc8332c1751ae49&relpos=0
CSAP - an adaptable security module for the e-government system Webocrat	https://www.scopus.com/record/display.uri?eid=2-s2.0-84904278815&origin=resultslist&sort=r-f&src=s&sid=18786fdac4a30f653999c97adec12283&sot=b&sdt=b&s=TITLE%28csap+an+adaptable+security+module+for+the+e+government+system+webocrat%29&sl=77&sessionSearchId=18786fdac4a30f653999c97adec12283&relpos=0
Towards interactive compilation models	https://link.springer.com/chapter/10.1007/978-3-030-03418-4_15
An accurate on-demand time synchronization protocol for wireless sensor networks	https://www.webofscience.com/wos/woscc/full-record/WOS:000308276400015
Dark matter subhaloes as gamma-ray sources and candidates in the first Fermi-LAT catalogue	https://www.scopus.com/record/display.uri?eid=2-s2.0-84856948648&origin=resultslist&sort=r-f&src=s&sid=ec2e0b8317c8d8c9f5319575a7ce9741&sot=b&sdt=b&s=TITLE%28dark+matter+subhaloes+as+gamma+ray+sources+and+candidates+in+the+first+fermi+lat+catalogue%29&sl=97&sessionSearchId=ec2e0b8317c8d8c9f5319575a7ce9741&relpos=0
Data warehouse for intelligent oil wells control systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85039954938&origin=resultslist&sort=r-f&src=s&sid=5883e06f1fd69df1aee5a347a523a171&sot=b&sdt=b&s=TITLE%28data+warehouse+for+intelligent+oil+wells+control+systems%29&sl=63&sessionSearchId=5883e06f1fd69df1aee5a347a523a171&relpos=0
Comprehension and quality of analysis specifications - a comparison of FOOM and OPM methodologies	https://www.webofscience.com/wos/woscc/full-record/WOS:000227141300005
An analysis of unit tests of a flight software product line	https://www.webofscience.com/wos/woscc/full-record/WOS:000325664500006
Datatype-generic programming	https://www.scopus.com/record/display.uri?eid=2-s2.0-85139590839&origin=resultslist&sort=r-f&src=s&sid=a3fb9fea6010330983bec4361545e57b&sot=b&sdt=b&s=TITLE%28datatype+generic+programming%29&sl=35&sessionSearchId=a3fb9fea6010330983bec4361545e57b&relpos=0
Declarative design pattern-based development using aspect oriented programming	https://www.scopus.com/record/display.uri?eid=2-s2.0-84905657075&origin=resultslist&sort=r-f&src=s&sid=4bf3aa3c15b1e09ce9b78efceec59702&sot=b&sdt=b&s=TITLE%28declarative+design+pattern+based+development+using+aspect+oriented+programming%29&sl=85&sessionSearchId=4bf3aa3c15b1e09ce9b78efceec59702&relpos=0
Deeper Siamese Network with Stronger Feature Representation for Visual Tracking	https://www.scopus.com/record/display.uri?eid=2-s2.0-85088322639&origin=resultslist&sort=r-f&src=s&sid=281750edf1f605ab025941b2986ec3df&sot=b&sdt=b&s=TITLE%28deeper+siamese+network+with+stronger+feature+representation+for+visual+tracking%29&sl=86&sessionSearchId=281750edf1f605ab025941b2986ec3df&relpos=0
An aspect-oriented model-driven approach for building adaptable context-aware service-based applications	https://www.webofscience.com/wos/woscc/full-record/WOS:000393633100002
Defect proneness estimation and feedback approach for software design quality improvement	https://www.scopus.com/record/display.uri?eid=2-s2.0-84855657467&origin=resultslist&sort=r-f&src=s&sid=69fed4c1ef871cc78a7bdb8b9c1fd63e&sot=b&sdt=b&s=TITLE%28defect+proneness+estimation+and+feedback+approach+for+software+design+quality+improvement%29&sl=96&sessionSearchId=69fed4c1ef871cc78a7bdb8b9c1fd63e&relpos=0
Degenerate parametric oscillation in quantum membrane optomechanics	https://www.scopus.com/record/display.uri?eid=2-s2.0-84959484048&origin=resultslist&sort=r-f&src=s&sid=c36d3ee77871d5a964e68cbc84398b60&sot=b&sdt=b&s=TITLE%28degenerate+parametric+oscillation+in+quantum+membrane+optomechanics%29&sl=74&sessionSearchId=c36d3ee77871d5a964e68cbc84398b60&relpos=0
Degrowth: A 'missile word' that backfires?	https://www.scopus.com/record/display.uri?eid=2-s2.0-84963490973&origin=resultslist&sort=r-f&src=s&sid=3ca7e4dac0079f0a050a1868c01f466d&sot=b&sdt=b&s=TITLE%28degrowth+a+missile+word+that+backfires%29&sl=45&sessionSearchId=3ca7e4dac0079f0a050a1868c01f466d&relpos=0
An aspect-oriented reference architecture for Software Engineering Environments	https://www.webofscience.com/wos/woscc/full-record/WOS:000294573000007
Deriving patterns from design principles	https://www.scopus.com/record/display.uri?eid=2-s2.0-11544375610&origin=resultslist&sort=r-f&src=s&sid=566deb7adb0b0b69a2de3c166b850591&sot=b&sdt=b&s=TITLE%28deriving+patterns+from+design+principles%29&sl=47&sessionSearchId=566deb7adb0b0b69a2de3c166b850591&relpos=0
Customer knowledge transfer challenges in a co-creation value network: Toward a reference model	https://www.webofscience.com/wos/woscc/full-record/WOS:000471793400017
Design and Analysis of Aspect Oriented Metric CWCoAR Using Cognitive Approach	https://www.scopus.com/record/display.uri?eid=2-s2.0-85039902320&origin=resultslist&sort=r-f&src=s&sid=05211f75deca90008194e1430c61bf60&sot=b&sdt=b&s=TITLE%28design+and+analysis+of+aspect+oriented+metric+cwcoar+using+cognitive+approach%29&sl=84&sessionSearchId=05211f75deca90008194e1430c61bf60&relpos=0
Design and Development of Train Air-conditioning Controller Interface Based on Linux and Qt	https://www.scopus.com/record/display.uri?eid=2-s2.0-85073108389&origin=resultslist&sort=r-f&src=s&sid=7ececc82e75dec6cbd3060555803843c&sot=b&sdt=b&s=TITLE%28design+and+development+of+train+air+conditioning+controller+interface+based+on+linux+and+qt%29&sl=98&sessionSearchId=7ececc82e75dec6cbd3060555803843c&relpos=0
